danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_uri,track_name,artist_name,artist_popularity,artist_genres,album_name,track_popularity
0.526,0.712,11,-6.525,0,0.0356,0.0161,0,0.179,0.32,105.009,audio_features,1eyzqe2QqGZUmfcPZtrIyt,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,https://api.spotify.com/v1/tracks/1eyzqe2QqGZUmfcPZtrIyt,https://api.spotify.com/v1/audio-analysis/1eyzqe2QqGZUmfcPZtrIyt,241440,4,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,Midnight City,M83,72,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']","Hurry Up, We're Dreaming",69
0.513,0.529,3,-7.109,0,0.0429,0.0783,0,0.0544,0.158,153.022,audio_features,6ZfvGMkIVOYcE0p4OxBa6d,spotify:track:6ZfvGMkIVOYcE0p4OxBa6d,https://api.spotify.com/v1/tracks/6ZfvGMkIVOYcE0p4OxBa6d,https://api.spotify.com/v1/audio-analysis/6ZfvGMkIVOYcE0p4OxBa6d,203922,4,spotify:track:6ZfvGMkIVOYcE0p4OxBa6d,Million Birds (Gidexen Remix),NURKO,51,"['melodic dubstep', 'pop edm']",Million Birds (Gidexen Remix),22
0.514,0.648,0,-5.456,1,0.0482,0.27,0,0.14,0.0816,144.942,audio_features,0DzPnTBSmVRKBQAmH3EomR,spotify:track:0DzPnTBSmVRKBQAmH3EomR,https://api.spotify.com/v1/tracks/0DzPnTBSmVRKBQAmH3EomR,https://api.spotify.com/v1/audio-analysis/0DzPnTBSmVRKBQAmH3EomR,208552,4,spotify:track:0DzPnTBSmVRKBQAmH3EomR,Million Days,SABAI,54,[],Million Days,58
0.616,0.716,4,-4.953,1,0.0566,0.0497,2.82E-05,0.689,0.419,128.034,audio_features,66jOXJrDytE0Ye3oUmvj7D,spotify:track:66jOXJrDytE0Ye3oUmvj7D,https://api.spotify.com/v1/tracks/66jOXJrDytE0Ye3oUmvj7D,https://api.spotify.com/v1/audio-analysis/66jOXJrDytE0Ye3oUmvj7D,202969,4,spotify:track:66jOXJrDytE0Ye3oUmvj7D,Million Miles,Mark Sixma,47,"['dutch trance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",The World of Six (Incl. Bonus Remixes),39
0.557,0.722,6,-5.754,0,0.0737,0.0545,2.29E-06,0.077,0.159,106.046,audio_features,6Becybd5TsDaxOiP9YzGf9,spotify:track:6Becybd5TsDaxOiP9YzGf9,https://api.spotify.com/v1/tracks/6Becybd5TsDaxOiP9YzGf9,https://api.spotify.com/v1/audio-analysis/6Becybd5TsDaxOiP9YzGf9,255849,4,spotify:track:6Becybd5TsDaxOiP9YzGf9,Mind (feat. Kai) - Ekali & Gravez Remix,Skrillex,77,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",Mind (feat. Kai) [Remixes],30
0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,audio_features,7uzmGiiJyRfuViKKK3lVmR,spotify:track:7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,131064,4,spotify:track:7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,71,['pop'],COSMIC,71
0.486,0.496,0,-5.491,0,0.0345,0.0232,0,0.0775,0.346,158.061,audio_features,7Cn5dFvCckY1q6pB8u0WHt,spotify:track:7Cn5dFvCckY1q6pB8u0WHt,https://api.spotify.com/v1/tracks/7Cn5dFvCckY1q6pB8u0WHt,https://api.spotify.com/v1/audio-analysis/7Cn5dFvCckY1q6pB8u0WHt,249533,4,spotify:track:7Cn5dFvCckY1q6pB8u0WHt,Mirror,SABAI,54,[],Mirror,42
0.555,0.722,0,-4.971,0,0.0393,0.0523,0,0.114,0.265,150.056,audio_features,1tlnuUy7l9iA2tFxPCueJT,spotify:track:1tlnuUy7l9iA2tFxPCueJT,https://api.spotify.com/v1/tracks/1tlnuUy7l9iA2tFxPCueJT,https://api.spotify.com/v1/audio-analysis/1tlnuUy7l9iA2tFxPCueJT,198400,4,spotify:track:1tlnuUy7l9iA2tFxPCueJT,Miss It,William Black,55,"['melodic dubstep', 'pop edm']",Pages,0
0.652,0.803,6,-5.366,1,0.0433,0.0156,1.95E-05,0.0608,0.52,97.053,audio_features,5KQn3B5Zvt6UtYKUuSAunX,spotify:track:5KQn3B5Zvt6UtYKUuSAunX,https://api.spotify.com/v1/tracks/5KQn3B5Zvt6UtYKUuSAunX,https://api.spotify.com/v1/audio-analysis/5KQn3B5Zvt6UtYKUuSAunX,191443,4,spotify:track:5KQn3B5Zvt6UtYKUuSAunX,Miss Me More,3LAU,52,"['edm', 'electro house', 'mashup', 'pop dance', 'progressive electro house', 'progressive house']",Miss Me More,0
0.537,0.82,8,-8.961,1,0.04,0.0412,0.000103,0.152,0.248,128.057,audio_features,13z66M3tPrS8EH4GR79ggD,spotify:track:13z66M3tPrS8EH4GR79ggD,https://api.spotify.com/v1/tracks/13z66M3tPrS8EH4GR79ggD,https://api.spotify.com/v1/audio-analysis/13z66M3tPrS8EH4GR79ggD,179713,4,spotify:track:13z66M3tPrS8EH4GR79ggD,Miss Me Too,StarlingEDM,29,[],Miss Me Too,5
0.376,0.876,4,-2.695,0,0.101,0.0345,0,0.125,0.25,101.041,audio_features,79fspqGOIP7FInu1elXhVX,spotify:track:79fspqGOIP7FInu1elXhVX,https://api.spotify.com/v1/tracks/79fspqGOIP7FInu1elXhVX,https://api.spotify.com/v1/audio-analysis/79fspqGOIP7FInu1elXhVX,222442,4,spotify:track:79fspqGOIP7FInu1elXhVX,Miss U,WEVLTH,28,['wave'],Miss U,26
0.348,0.667,8,-8.527,0,0.115,0.0111,0.000156,0.402,0.115,75.505,audio_features,2jGcD8Ewn41e2PWoetTpxT,spotify:track:2jGcD8Ewn41e2PWoetTpxT,https://api.spotify.com/v1/tracks/2jGcD8Ewn41e2PWoetTpxT,https://api.spotify.com/v1/audio-analysis/2jGcD8Ewn41e2PWoetTpxT,198404,4,spotify:track:2jGcD8Ewn41e2PWoetTpxT,Miss You,EBEN,44,['traprun'],You,0
0.489,0.496,8,-8.204,1,0.041,0.0062,4.03E-06,0.154,0.153,150.107,audio_features,0NWoUXhNcS7vih0UUkF5IT,spotify:track:0NWoUXhNcS7vih0UUkF5IT,https://api.spotify.com/v1/tracks/0NWoUXhNcS7vih0UUkF5IT,https://api.spotify.com/v1/audio-analysis/0NWoUXhNcS7vih0UUkF5IT,162525,4,spotify:track:0NWoUXhNcS7vih0UUkF5IT,Moment,Athena,35,[],Moment,39
0.498,0.778,2,-3.236,1,0.0508,0.463,0,0.101,0.182,149.89,audio_features,4mj0eDXQaPjTIub0CI9dpW,spotify:track:4mj0eDXQaPjTIub0CI9dpW,https://api.spotify.com/v1/tracks/4mj0eDXQaPjTIub0CI9dpW,https://api.spotify.com/v1/audio-analysis/4mj0eDXQaPjTIub0CI9dpW,278400,4,spotify:track:4mj0eDXQaPjTIub0CI9dpW,Moments,MitiS,50,"['chillstep', 'complextro', 'filthstep', 'melodic dubstep', 'pop edm']",'Til the End,0
0.576,0.966,1,-3.309,1,0.0351,0.0375,0.269,0.229,0.554,140.034,audio_features,0BU2hNH4lvkignYKP6kJW8,spotify:track:0BU2hNH4lvkignYKP6kJW8,https://api.spotify.com/v1/tracks/0BU2hNH4lvkignYKP6kJW8,https://api.spotify.com/v1/audio-analysis/0BU2hNH4lvkignYKP6kJW8,188571,4,spotify:track:0BU2hNH4lvkignYKP6kJW8,Moments,ARMNHMR,47,"['melodic dubstep', 'pop edm']",Moments,40
0.41,0.662,1,-5.196,1,0.035,0.108,0.000114,0.194,0.297,144.938,audio_features,4zQiv23zrHU1iaplSdKffx,spotify:track:4zQiv23zrHU1iaplSdKffx,https://api.spotify.com/v1/tracks/4zQiv23zrHU1iaplSdKffx,https://api.spotify.com/v1/audio-analysis/4zQiv23zrHU1iaplSdKffx,182069,4,spotify:track:4zQiv23zrHU1iaplSdKffx,Moments (feat. Rynn),Hoang,53,[],Moments (feat. Rynn),44
0.737,0.867,8,-3.397,0,0.0878,0.0763,0,0.139,0.649,144.978,audio_features,3ZHINP3aOpI4NNUMZDCbdL,spotify:track:3ZHINP3aOpI4NNUMZDCbdL,https://api.spotify.com/v1/tracks/3ZHINP3aOpI4NNUMZDCbdL,https://api.spotify.com/v1/audio-analysis/3ZHINP3aOpI4NNUMZDCbdL,163655,3,spotify:track:3ZHINP3aOpI4NNUMZDCbdL,Mona Lisa,AREA21,47,[],Mona Lisa,30
0.475,0.815,8,-6.068,0,0.124,0.133,0,0.11,0.48,126.164,audio_features,4tknhO5RmXIxnpoipMKBmG,spotify:track:4tknhO5RmXIxnpoipMKBmG,https://api.spotify.com/v1/tracks/4tknhO5RmXIxnpoipMKBmG,https://api.spotify.com/v1/audio-analysis/4tknhO5RmXIxnpoipMKBmG,165947,4,spotify:track:4tknhO5RmXIxnpoipMKBmG,Monster - Robin Schulz Remix,LUM!X,68,"['melbourne bounce international', 'slap house']",Monster (Robin Schulz Remix),59
0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,audio_features,0A5gdlrpAuQqZ2iFgnqBFW,spotify:track:0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/tracks/0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/audio-analysis/0A5gdlrpAuQqZ2iFgnqBFW,173067,4,spotify:track:0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,Gaullin,57,"['lithuanian edm', 'lithuanian electronic']",Moonlight,58
0.674,0.757,7,-5.253,0,0.0459,0.014,4.34E-06,0.57,0.609,87.506,audio_features,5noC8HGZaLiXNdvGmjemGP,spotify:track:5noC8HGZaLiXNdvGmjemGP,https://api.spotify.com/v1/tracks/5noC8HGZaLiXNdvGmjemGP,https://api.spotify.com/v1/audio-analysis/5noC8HGZaLiXNdvGmjemGP,191227,4,spotify:track:5noC8HGZaLiXNdvGmjemGP,Moonlight (feat. 袁婭維),Will Pan,50,['mandopop'],節奏先生,36
0.463,0.798,8,-4.454,0,0.0609,0.00305,0.000196,0.137,0.235,128.031,audio_features,5vAPeVWTs7DBXgR14lGEeq,spotify:track:5vAPeVWTs7DBXgR14lGEeq,https://api.spotify.com/v1/tracks/5vAPeVWTs7DBXgR14lGEeq,https://api.spotify.com/v1/audio-analysis/5vAPeVWTs7DBXgR14lGEeq,223359,4,spotify:track:5vAPeVWTs7DBXgR14lGEeq,More Than Ever,Breathe Carolina,52,"['electropowerpop', 'neon pop punk', 'trancecore']",More Than Ever,28
0.717,0.702,11,-6.462,0,0.0404,0.0718,0.000533,0.304,0.14,125.947,audio_features,71DH3U5jks4huqs95rm7zo,spotify:track:71DH3U5jks4huqs95rm7zo,https://api.spotify.com/v1/tracks/71DH3U5jks4huqs95rm7zo,https://api.spotify.com/v1/audio-analysis/71DH3U5jks4huqs95rm7zo,287092,4,spotify:track:71DH3U5jks4huqs95rm7zo,Mountain of a Man,Anish Sood,19,['indian edm'],Mountain of a Man,0
0.492,0.812,8,-5.446,1,0.119,0.132,0,0.26,0.607,80.281,audio_features,5jnoK2o5jY46qhPR30RepX,spotify:track:5jnoK2o5jY46qhPR30RepX,https://api.spotify.com/v1/tracks/5jnoK2o5jY46qhPR30RepX,https://api.spotify.com/v1/audio-analysis/5jnoK2o5jY46qhPR30RepX,182250,4,spotify:track:5jnoK2o5jY46qhPR30RepX,Move On,Grant,50,['future bass'],Move On,43
0.712,0.972,10,-0.514,1,0.112,0.00547,7.06E-05,0.128,0.568,119.966,audio_features,6qyS9qBy0mEk3qYaH8mPss,spotify:track:6qyS9qBy0mEk3qYaH8mPss,https://api.spotify.com/v1/tracks/6qyS9qBy0mEk3qYaH8mPss,https://api.spotify.com/v1/audio-analysis/6qyS9qBy0mEk3qYaH8mPss,145000,4,spotify:track:6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,Kordhell,73,['drift phonk'],Murder In My Mind,76
0.625,0.836,8,-2.884,0,0.224,0.0305,0,0.0867,0.675,105.023,audio_features,5kldIyD365H9iq8Cz1Jb5F,spotify:track:5kldIyD365H9iq8Cz1Jb5F,https://api.spotify.com/v1/tracks/5kldIyD365H9iq8Cz1Jb5F,https://api.spotify.com/v1/audio-analysis/5kldIyD365H9iq8Cz1Jb5F,212286,4,spotify:track:5kldIyD365H9iq8Cz1Jb5F,My Best Life (feat. Mike Waters),KSHMR,65,"['big room', 'dutch house', 'edm', 'electro house', 'indian edm', 'pop dance', 'progressive electro house', 'slap house']",My Best Life (feat. Mike Waters),35
0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42E-05,0.108,0.1,173.008,audio_features,3Xfg7AegXaDLoD5GOUMf2e,spotify:track:3Xfg7AegXaDLoD5GOUMf2e,https://api.spotify.com/v1/tracks/3Xfg7AegXaDLoD5GOUMf2e,https://api.spotify.com/v1/audio-analysis/3Xfg7AegXaDLoD5GOUMf2e,288036,4,spotify:track:3Xfg7AegXaDLoD5GOUMf2e,My Demons,STARSET,66,['future rock'],Transmissions (Deluxe Version),70
0.612,0.542,1,-6.916,0,0.0632,0.381,0.000565,0.0977,0.0745,129.773,audio_features,0QnICpnSkCXY4d4zfYA2bB,spotify:track:0QnICpnSkCXY4d4zfYA2bB,https://api.spotify.com/v1/tracks/0QnICpnSkCXY4d4zfYA2bB,https://api.spotify.com/v1/audio-analysis/0QnICpnSkCXY4d4zfYA2bB,207692,4,spotify:track:0QnICpnSkCXY4d4zfYA2bB,My Feelings,Serhat Durmus,58,"['arab trap', 'turkish trap']",My Feelings,41
0.567,0.777,11,-2.267,0,0.038,0.0322,0,0.589,0.461,127.974,audio_features,0lhDaR2gbrzZtDR19BZofM,spotify:track:0lhDaR2gbrzZtDR19BZofM,https://api.spotify.com/v1/tracks/0lhDaR2gbrzZtDR19BZofM,https://api.spotify.com/v1/audio-analysis/0lhDaR2gbrzZtDR19BZofM,204736,4,spotify:track:0lhDaR2gbrzZtDR19BZofM,My Forever,Mandy Jiroux,20,[],My Forever,17
0.311,0.811,8,-3.761,1,0.102,0.0022,0,0.251,0.0585,73.288,audio_features,6SrCsE64rCg7YXQnLNbiMe,spotify:track:6SrCsE64rCg7YXQnLNbiMe,https://api.spotify.com/v1/tracks/6SrCsE64rCg7YXQnLNbiMe,https://api.spotify.com/v1/audio-analysis/6SrCsE64rCg7YXQnLNbiMe,305647,4,spotify:track:6SrCsE64rCg7YXQnLNbiMe,My Kind,Syris,3,[],My Kind,0
0.391,0.616,7,-5.16,0,0.0514,0.152,0,0.124,0.231,180.173,audio_features,2NojODWzeLbAbVo9TiiXgi,spotify:track:2NojODWzeLbAbVo9TiiXgi,https://api.spotify.com/v1/tracks/2NojODWzeLbAbVo9TiiXgi,https://api.spotify.com/v1/audio-analysis/2NojODWzeLbAbVo9TiiXgi,217527,3,spotify:track:2NojODWzeLbAbVo9TiiXgi,My Love,Arc North,53,['slap house'],My Love,28
0.607,0.734,9,-5.687,0,0.0391,0.0047,0.0509,0.208,0.456,124.977,audio_features,5Y5Ygo55Uafu1K2KOqnTt4,spotify:track:5Y5Ygo55Uafu1K2KOqnTt4,https://api.spotify.com/v1/tracks/5Y5Ygo55Uafu1K2KOqnTt4,https://api.spotify.com/v1/audio-analysis/5Y5Ygo55Uafu1K2KOqnTt4,210758,4,spotify:track:5Y5Ygo55Uafu1K2KOqnTt4,My Love - Dave Glass Animals Remix,Florence + The Machine,78,"['baroque pop', 'modern rock', 'neo mellow', 'uk alternative pop']",My Love (Dave Glass Animals Remix),45
0.475,0.775,0,-5.296,0,0.0426,0.305,0,0.601,0.184,125.914,audio_features,32pozaCliTMq8bhUlv1Rgl,spotify:track:32pozaCliTMq8bhUlv1Rgl,https://api.spotify.com/v1/tracks/32pozaCliTMq8bhUlv1Rgl,https://api.spotify.com/v1/audio-analysis/32pozaCliTMq8bhUlv1Rgl,177143,4,spotify:track:32pozaCliTMq8bhUlv1Rgl,My Remedy,SECMOS,38,[],My Remedy,0
0.545,0.874,9,-4.303,1,0.0396,0.0691,0,0.338,0.733,126.023,audio_features,5MDyVbZhsFNbNzU5nWqgJB,spotify:track:5MDyVbZhsFNbNzU5nWqgJB,https://api.spotify.com/v1/tracks/5MDyVbZhsFNbNzU5nWqgJB,https://api.spotify.com/v1/audio-analysis/5MDyVbZhsFNbNzU5nWqgJB,212043,4,spotify:track:5MDyVbZhsFNbNzU5nWqgJB,My Type,Corrupt,7,[],"Get Fried, Vol. 2",9
0.333,0.805,0,-4.376,1,0.0433,0.0856,0,0.285,0.175,163.969,audio_features,6H8qW0UoLvVWFaE0sms6NK,spotify:track:6H8qW0UoLvVWFaE0sms6NK,https://api.spotify.com/v1/tracks/6H8qW0UoLvVWFaE0sms6NK,https://api.spotify.com/v1/audio-analysis/6H8qW0UoLvVWFaE0sms6NK,233049,4,spotify:track:6H8qW0UoLvVWFaE0sms6NK,My Wicked,GG Magree,46,['dubstep'],My Wicked,25
0.459,0.834,4,-2.376,0,0.038,0.143,0,0.114,0.194,140.081,audio_features,2woNMMggzoQUZRwXfdF2sx,spotify:track:2woNMMggzoQUZRwXfdF2sx,https://api.spotify.com/v1/tracks/2woNMMggzoQUZRwXfdF2sx,https://api.spotify.com/v1/audio-analysis/2woNMMggzoQUZRwXfdF2sx,240408,4,spotify:track:2woNMMggzoQUZRwXfdF2sx,Naked Soul,NURKO,51,"['melodic dubstep', 'pop edm']",Naked Soul,0
0.424,0.765,9,-3.777,0,0.0506,0.0784,0,0.101,0.424,149.94,audio_features,6LzHl82OnSgUOuievXb75Z,spotify:track:6LzHl82OnSgUOuievXb75Z,https://api.spotify.com/v1/tracks/6LzHl82OnSgUOuievXb75Z,https://api.spotify.com/v1/audio-analysis/6LzHl82OnSgUOuievXb75Z,172800,4,spotify:track:6LzHl82OnSgUOuievXb75Z,Navigate,Biometrix,42,"['dark r&b', 'traprun']",Navigate,0
0.444,0.868,6,-2.688,0,0.0397,0.0761,2.29E-06,0.259,0.177,152.05,audio_features,6CbtFgSf1S6YdmFtFkmuQa,spotify:track:6CbtFgSf1S6YdmFtFkmuQa,https://api.spotify.com/v1/tracks/6CbtFgSf1S6YdmFtFkmuQa,https://api.spotify.com/v1/audio-analysis/6CbtFgSf1S6YdmFtFkmuQa,183210,4,spotify:track:6CbtFgSf1S6YdmFtFkmuQa,Need You,32Stitches,32,[],Need You,0
0.412,0.717,1,-4.293,0,0.0363,0.158,0.000403,0.089,0.336,140.103,audio_features,4d42YQbGZxwYq7YZiCkTDb,spotify:track:4d42YQbGZxwYq7YZiCkTDb,https://api.spotify.com/v1/tracks/4d42YQbGZxwYq7YZiCkTDb,https://api.spotify.com/v1/audio-analysis/4d42YQbGZxwYq7YZiCkTDb,305571,4,spotify:track:4d42YQbGZxwYq7YZiCkTDb,Needed You,ILLENIUM,72,"['edm', 'melodic dubstep', 'pop dance']",Awake,0
0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,audio_features,5BIjJP1zlOa3iY65RSkXkr,spotify:track:5BIjJP1zlOa3iY65RSkXkr,https://api.spotify.com/v1/tracks/5BIjJP1zlOa3iY65RSkXkr,https://api.spotify.com/v1/audio-analysis/5BIjJP1zlOa3iY65RSkXkr,208562,4,spotify:track:5BIjJP1zlOa3iY65RSkXkr,Nevada (feat. Cozi Zuehlsdorff),Vicetone,64,"['edm', 'electro house', 'pop dance', 'progressive electro house']",Nevada (feat. Cozi Zuehlsdorff),0
0.401,0.764,8,-2.639,0,0.0545,0.643,0,0.104,0.361,155.701,audio_features,1gAmWH5tgf7OOFOP10s7JS,spotify:track:1gAmWH5tgf7OOFOP10s7JS,https://api.spotify.com/v1/tracks/1gAmWH5tgf7OOFOP10s7JS,https://api.spotify.com/v1/audio-analysis/1gAmWH5tgf7OOFOP10s7JS,246192,4,spotify:track:1gAmWH5tgf7OOFOP10s7JS,Never Be,Giraffe Squad,30,[],Never Be,0
0.553,0.853,4,-4.542,1,0.0656,0.0415,0,0.0796,0.332,127.978,audio_features,5P5FCOdSPfdfsUSTIarysd,spotify:track:5P5FCOdSPfdfsUSTIarysd,https://api.spotify.com/v1/tracks/5P5FCOdSPfdfsUSTIarysd,https://api.spotify.com/v1/audio-analysis/5P5FCOdSPfdfsUSTIarysd,219375,4,spotify:track:5P5FCOdSPfdfsUSTIarysd,Never Be The Same - Crystal Skies Remix,Tritonal,53,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance']",Never Be The Same (Remixes),0
0.773,0.85,1,-3.595,1,0.213,0.0751,2.50E-05,0.0939,0.579,125.051,audio_features,3bLjBb5uptTAIAub1dUtkE,spotify:track:3bLjBb5uptTAIAub1dUtkE,https://api.spotify.com/v1/tracks/3bLjBb5uptTAIAub1dUtkE,https://api.spotify.com/v1/audio-analysis/3bLjBb5uptTAIAub1dUtkE,195745,4,spotify:track:3bLjBb5uptTAIAub1dUtkE,Never Been Hurt,Krewella,55,"['edm', 'electra', 'electro house', 'pop dance']",Never Been Hurt,23
0.485,0.939,5,-5.942,0,0.0377,4.86E-05,0.151,0.18,0.0555,122.988,audio_features,22exPrZW0fcBOwlcA2HOhY,spotify:track:22exPrZW0fcBOwlcA2HOhY,https://api.spotify.com/v1/tracks/22exPrZW0fcBOwlcA2HOhY,https://api.spotify.com/v1/audio-analysis/22exPrZW0fcBOwlcA2HOhY,224392,4,spotify:track:22exPrZW0fcBOwlcA2HOhY,Never Easy,Manila Killa,41,"['future bass', 'pop edm', 'vapor twitch']",Dusk,15
0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86E-06,0.269,0.276,145.992,audio_features,2I5Z2JIIQX9d5XCOLDk8wx,spotify:track:2I5Z2JIIQX9d5XCOLDk8wx,https://api.spotify.com/v1/tracks/2I5Z2JIIQX9d5XCOLDk8wx,https://api.spotify.com/v1/audio-analysis/2I5Z2JIIQX9d5XCOLDk8wx,213428,4,spotify:track:2I5Z2JIIQX9d5XCOLDk8wx,Never Forget You,MNEK,69,"['house', 'pop dance', 'uk contemporary r&b', 'uk dance', 'uk pop']",Never Forget You,38
0.407,0.647,2,-4.69,1,0.0384,0.178,3.65E-06,0.361,0.196,149.91,audio_features,4bMlXWjGoIFXNMrZNpthe7,spotify:track:4bMlXWjGoIFXNMrZNpthe7,https://api.spotify.com/v1/tracks/4bMlXWjGoIFXNMrZNpthe7,https://api.spotify.com/v1/audio-analysis/4bMlXWjGoIFXNMrZNpthe7,243200,4,spotify:track:4bMlXWjGoIFXNMrZNpthe7,Never Gone,Said The Sky,57,"['melodic dubstep', 'pop edm']",Wide-Eyed,0
0.516,0.547,7,-6.461,0,0.0502,0.64,0,0.121,0.0903,159.981,audio_features,1Y8jrddTuoAQ3QZzDTaoFC,spotify:track:1Y8jrddTuoAQ3QZzDTaoFC,https://api.spotify.com/v1/tracks/1Y8jrddTuoAQ3QZzDTaoFC,https://api.spotify.com/v1/audio-analysis/1Y8jrddTuoAQ3QZzDTaoFC,212801,4,spotify:track:1Y8jrddTuoAQ3QZzDTaoFC,Never Gonna Stop (feat. Aviella),Aash Mehta,20,['pop edm'],Stardust,18
0.645,0.776,11,-4.214,1,0.087,0.0798,0,0.227,0.473,123.886,audio_features,3HnGSgsJA5KkXAnVthERri,spotify:track:3HnGSgsJA5KkXAnVthERri,https://api.spotify.com/v1/tracks/3HnGSgsJA5KkXAnVthERri,https://api.spotify.com/v1/audio-analysis/3HnGSgsJA5KkXAnVthERri,193065,4,spotify:track:3HnGSgsJA5KkXAnVthERri,Never Let You Down,BEAUZ,60,['pop edm'],Never Let You Down,37
0.534,0.765,1,-3.151,1,0.0338,0.0915,0.00107,0.225,0.117,127.978,audio_features,5llPdGZJjJFJv9aL6ZaiLY,spotify:track:5llPdGZJjJFJv9aL6ZaiLY,https://api.spotify.com/v1/tracks/5llPdGZJjJFJv9aL6ZaiLY,https://api.spotify.com/v1/audio-analysis/5llPdGZJjJFJv9aL6ZaiLY,172520,4,spotify:track:5llPdGZJjJFJv9aL6ZaiLY,Never Letting Go,Audien,55,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",Never Letting Go,34
0.559,0.905,11,-4.18,0,0.0452,0.00174,3.16E-06,0.151,0.285,127.994,audio_features,7F7ZVB2GxXRBtUOiENVgS4,spotify:track:7F7ZVB2GxXRBtUOiENVgS4,https://api.spotify.com/v1/tracks/7F7ZVB2GxXRBtUOiENVgS4,https://api.spotify.com/v1/audio-analysis/7F7ZVB2GxXRBtUOiENVgS4,245923,4,spotify:track:7F7ZVB2GxXRBtUOiENVgS4,Never Say Never,Sick Individuals,50,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Never Say Never,0
0.53,0.89,3,-4.124,1,0.0602,0.0574,0,0.143,0.22,128,audio_features,170b9ZBBAmQuSumhAY8jgM,spotify:track:170b9ZBBAmQuSumhAY8jgM,https://api.spotify.com/v1/tracks/170b9ZBBAmQuSumhAY8jgM,https://api.spotify.com/v1/audio-analysis/170b9ZBBAmQuSumhAY8jgM,206250,4,spotify:track:170b9ZBBAmQuSumhAY8jgM,Never Stop Believing,PuFFcorn,23,['taiwan electronic'],Never Stop Believing,12
0.648,0.739,4,-3.465,0,0.0507,0.0132,0,0.219,0.213,128.022,audio_features,2dE5PeX0GBLTRyrDVnFnS3,spotify:track:2dE5PeX0GBLTRyrDVnFnS3,https://api.spotify.com/v1/tracks/2dE5PeX0GBLTRyrDVnFnS3,https://api.spotify.com/v1/audio-analysis/2dE5PeX0GBLTRyrDVnFnS3,192147,4,spotify:track:2dE5PeX0GBLTRyrDVnFnS3,New York City - Dash Berlin Remix,The Chainsmokers,83,['pop'],New York City (Dash Berlin Remix),32
0.648,0.739,4,-3.465,0,0.0507,0.0132,0,0.219,0.213,128.022,audio_features,2dE5PeX0GBLTRyrDVnFnS3,spotify:track:2dE5PeX0GBLTRyrDVnFnS3,https://api.spotify.com/v1/tracks/2dE5PeX0GBLTRyrDVnFnS3,https://api.spotify.com/v1/audio-analysis/2dE5PeX0GBLTRyrDVnFnS3,192147,4,spotify:track:2dE5PeX0GBLTRyrDVnFnS3,New York City - Dash Berlin Remix,The Chainsmokers,83,['pop'],New York City (Dash Berlin Remix),32
0.648,0.739,4,-3.465,0,0.0507,0.0132,0,0.219,0.213,128.022,audio_features,2dE5PeX0GBLTRyrDVnFnS3,spotify:track:2dE5PeX0GBLTRyrDVnFnS3,https://api.spotify.com/v1/tracks/2dE5PeX0GBLTRyrDVnFnS3,https://api.spotify.com/v1/audio-analysis/2dE5PeX0GBLTRyrDVnFnS3,192147,4,spotify:track:2dE5PeX0GBLTRyrDVnFnS3,New York City - Dash Berlin Remix,The Chainsmokers,83,['pop'],New York City (Dash Berlin Remix),32
0.648,0.739,4,-3.465,0,0.0507,0.0132,0,0.219,0.213,128.022,audio_features,2dE5PeX0GBLTRyrDVnFnS3,spotify:track:2dE5PeX0GBLTRyrDVnFnS3,https://api.spotify.com/v1/tracks/2dE5PeX0GBLTRyrDVnFnS3,https://api.spotify.com/v1/audio-analysis/2dE5PeX0GBLTRyrDVnFnS3,192147,4,spotify:track:2dE5PeX0GBLTRyrDVnFnS3,New York City - Dash Berlin Remix,The Chainsmokers,83,['pop'],New York City (Dash Berlin Remix),32
